train_acc,train_loss,val_acc,val_loss
0.71428,0.9398723,0.8264556962025316,0.5138854
0.8378399999999999,0.47736084,0.842025316455696,0.44108194
0.85598,0.4087567,0.8540506329113924,0.41050142
0.8663,0.3735545,0.8599367088607596,0.38205585
0.87379,0.3466791,0.8622151898734176,0.3712441
0.8806200000000001,0.32811072,0.8732911392405063,0.364047
0.8848900000000001,0.31047052,0.8718354430379747,0.358318
0.8869400000000001,0.30088943,0.875,0.34851632
0.8909000000000001,0.28752112,0.875126582278481,0.37086317
0.8952899999999999,0.27659246,0.8784177215189873,0.34209204
0.89905,0.26598024,0.8779746835443037,0.35131383
0.89922,0.2578681,0.875,0.36514416
0.9024099999999999,0.24935515,0.8783544303797468,0.36135602
0.90562,0.24138027,0.8771518987341772,0.35674825
0.9085700000000001,0.23217113,0.8772784810126583,0.35914597
0.90951,0.22762443,0.8765189873417722,0.36724207
0.912,0.22017704,0.8778481012658229,0.37188944
0.91498,0.21343945,0.8751898734177214,0.4052661
0.91615,0.20765977,0.8777848101265823,0.37642837
0.9175800000000001,0.20281287,0.8706962025316457,0.40799114
0.9192100000000001,0.1976142,0.874746835443038,0.4034605
0.9211800000000001,0.19277585,0.8732278481012659,0.40420035
0.9225999999999999,0.18934417,0.875126582278481,0.39031872
0.924,0.18326007,0.8768354430379748,0.42571607
0.92595,0.17965944,0.8722784810126581,0.41580954
0.92728,0.17439917,0.8736075949367089,0.47670195
0.9284399999999999,0.17266761,0.8727215189873417,0.44892144
0.9292699999999999,0.16784564,0.8684177215189872,0.46778908
0.9312099999999998,0.16437146,0.8744936708860759,0.46510267
0.9313499999999999,0.1632397,0.8674050632911393,0.4557812
0.93337,0.15919416,0.8729746835443039,0.47401592
0.93341,0.15669665,0.868987341772152,0.48663488
0.9369599999999999,0.15060347,0.8644303797468357,0.5099499
0.9366599999999998,0.15102763,0.869367088607595,0.4677803
0.9380499999999999,0.14727113,0.8675316455696203,0.4987899
0.93952,0.1440083,0.8675949367088608,0.5062989
0.93979,0.14294691,0.868101265822785,0.4993644
0.9409299999999999,0.14058815,0.8718354430379746,0.5412389
0.94213,0.13839741,0.8708227848101264,0.55842197
0.943,0.13638906,0.8688607594936709,0.53508824
0.94346,0.1340809,0.8687341772151899,0.5385378
0.9457099999999999,0.12913089,0.8666455696202531,0.5699454
0.9445999999999999,0.13169123,0.8643037974683544,0.5770251
0.9470700000000001,0.12776452,0.867025316455696,0.542155
0.9479799999999999,0.12393394,0.8667721518987341,0.5984919
0.9478899999999999,0.12496475,0.8639873417721519,0.5761678
0.9473999999999999,0.12538593,0.8671518987341772,0.6081253
0.9501999999999999,0.1187641,0.864873417721519,0.6440028
0.95011,0.11890985,0.8634177215189872,0.591308
0.95069,0.117533036,0.865886075949367,0.6285925
